InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Adam Greenberg,2,1,0,0,0,0,0,0,0,.000,.000,0,0,0,2012,greenad01
FALSE,FALSE,Steven Hill,2,13,2,3,1,0,1,1,0,.231,.538,0,7,0,2012,hillst01
FALSE,FALSE,Konrad Schmidt,2,15,1,1,0,0,0,2,0,.067,.067,0,1,0,2012,schmiko01
FALSE,FALSE,Trayvon Robinson,2,288,28,62,16,1,5,26,7,.215,.330,0,95,0,2012,robintr01
FALSE,FALSE,Tsuyoshi Nishioka,2,233,14,50,5,0,0,20,2,.215,.236,0,55,0,2012,nishits01
FALSE,FALSE,Luis Martinez,2,77,8,14,1,1,1,10,1,.182,.260,0,20,0,2012,martilu02
FALSE,FALSE,Matt Young,2,58,6,11,2,0,0,2,0,.190,.224,0,13,0,2012,youngma02
FALSE,FALSE,Nate Spears,2,8,0,0,0,0,0,0,0,.000,.000,0,0,0,2012,spearna01
FALSE,FALSE,Rich Thompson,2,23,6,2,0,0,0,1,7,.087,.087,0,2,0,2012,thompri02
FALSE,FALSE,Wyatt Toregas,2,55,1,9,1,0,0,6,0,.164,.182,0,10,0,2011,toregwy01
FALSE,FALSE,Osvaldo Martinez,2,66,8,17,4,1,0,3,1,.258,.348,0,23,0,2011,martios01
FALSE,FALSE,Russ Mitchell,2,93,8,14,1,0,4,7,0,.151,.290,0,27,0,2011,mitchru01
FALSE,FALSE,Kyle Phillips,2,94,10,18,6,0,2,12,0,.191,.319,0,30,0,2011,phillky01
FALSE,FALSE,Chris Pettit,2,7,2,2,0,0,0,0,0,.286,.286,0,2,0,2011,pettich01
FALSE,FALSE,Val Pascucci,2,73,7,14,1,0,3,8,1,.192,.329,0,24,0,2011,pascuva01
FALSE,FALSE,Jamie Hoffmann,2,26,2,4,2,0,1,7,0,.154,.346,0,9,0,2011,hoffmja01
FALSE,FALSE,Mark Hamilton,2,61,5,12,3,0,0,4,0,.197,.246,0,15,0,2011,hamilma01
FALSE,FALSE,Greg Halman,2,116,8,24,3,1,2,9,6,.207,.302,0,35,0,2011,halmagr01
FALSE,FALSE,Darren Ford,2,14,8,4,0,0,0,0,9,.286,.286,0,4,0,2011,fordda03
FALSE,FALSE,Brian Esposito,2,3,0,0,0,0,0,0,0,.000,.000,0,0,0,2010,esposbr01
FALSE,FALSE,Jarrett Hoffpauir,2,46,2,10,3,0,0,2,0,.217,.283,0,13,0,2010,hoffpja01
FALSE,FALSE,Cory Aldridge,2,18,1,1,0,1,0,1,0,.056,.167,0,3,0,2010,aldrico01
FALSE,FALSE,Brian Bocock,2,82,6,11,1,0,0,2,4,.134,.146,0,12,0,2010,bococbr01
FALSE,FALSE,Oswaldo Navarro,2,23,2,3,0,0,0,0,0,.130,.130,0,3,0,2010,navaros01
FALSE,FALSE,Max Ramirez,2,115,16,25,4,0,4,17,0,.217,.357,0,41,0,2010,ramirma03
FALSE,FALSE,Bobby Scales,2,137,19,34,8,2,3,17,1,.248,.401,0,55,0,2010,scalebo01
FALSE,FALSE,Niuman Romero,2,18,3,2,0,0,0,0,0,.111,.111,0,2,0,2010,romerni01
FALSE,FALSE,Rusty Ryal,2,266,30,70,13,3,6,20,0,.263,.402,0,107,0,2010,ryalru01
FALSE,FALSE,Tommy Manzella,2,263,17,59,7,0,1,21,0,.224,.262,0,69,0,2010,manzeto01
FALSE,FALSE,Tug Hulett,2,67,6,13,1,0,1,3,0,.194,.254,0,17,0,2009,hulettu01
FALSE,FALSE,Dusty Ryan,2,70,7,18,3,0,2,11,0,.257,.386,0,27,0,2009,ryandu01
FALSE,FALSE,Alex Romero,2,280,27,67,14,4,2,30,6,.239,.339,0,95,0,2009,romeral01
FALSE,FALSE,Guillermo Rodriguez,2,92,11,22,6,0,1,15,0,.239,.337,0,31,0,2009,rodrigu01
FALSE,FALSE,Freddy Sandoval,2,17,1,3,1,0,0,0,0,.176,.235,0,4,0,2009,sandofr01
FALSE,FALSE,Argenis Reyes,2,127,13,26,0,0,1,3,3,.205,.228,0,29,0,2009,reyesar01
FALSE,FALSE,Brad Nelson,2,28,0,2,2,0,0,0,0,.071,.143,0,4,0,2009,nelsobr02
FALSE,FALSE,Fernando Perez,2,94,22,22,2,0,3,10,5,.234,.351,0,33,0,2009,perezfe01
FALSE,FALSE,Brian Barton,2,153,23,41,9,2,2,13,3,.268,.392,0,60,0,2009,bartobr01
FALSE,FALSE,Michael Aubrey,2,135,14,35,7,0,6,17,0,.259,.444,0,60,0,2009,aubremi01
FALSE,FALSE,Edgar Gonzalez,2,478,54,122,23,2,11,51,2,.255,.381,0,182,0,2009,gonzaed02
FALSE,FALSE,Robinzon Diaz,2,139,9,39,7,0,1,20,1,.281,.353,0,49,0,2009,diazro01
FALSE,FALSE,Josh Whitesell,2,115,8,23,7,0,2,15,0,.200,.313,0,36,0,2009,whitejo03
FALSE,FALSE,Curtis Thigpen,2,118,15,27,5,0,1,12,2,.229,.297,0,35,0,2008,thigpcu01
FALSE,FALSE,Nathan Haynes,2,89,13,22,0,1,0,4,5,.247,.270,0,24,0,2008,haynena01
FALSE,FALSE,T. J. Bohn,2,19,3,4,1,0,1,5,0,.211,.421,0,8,0,2008,bohntj01
FALSE,FALSE,Andy Cannizaro,2,9,5,2,0,0,1,1,0,.222,.556,0,5,0,2008,cannian01
FALSE,FALSE,Kory Casto,2,217,16,42,12,0,2,19,1,.194,.276,0,60,0,2008,castoko01
FALSE,FALSE,Matthew Brown,2,24,0,1,1,0,0,3,1,.042,.083,0,2,0,2008,brownma05
FALSE,FALSE,Colt Morton,2,16,2,1,0,0,0,1,0,.063,.063,0,1,0,2008,mortoco01
FALSE,FALSE,Joe Koshansky,2,50,5,9,4,0,3,10,0,.180,.440,0,22,0,2008,koshajo01
FALSE,FALSE,Travis Metcalf,2,217,36,54,14,1,11,35,0,.249,.475,0,103,0,2008,metcatr01
FALSE,FALSE,Pedro Lopez,2,52,2,10,2,0,0,2,0,.192,.231,0,12,0,2007,lopezpe01
FALSE,FALSE,Tommy Murphy,2,108,14,23,5,1,1,8,4,.213,.306,0,33,0,2007,murphto03
FALSE,FALSE,Chris Roberson,2,69,15,16,0,1,0,2,5,.232,.261,0,18,0,2007,roberch02
FALSE,FALSE,Josh Rabe,2,80,10,20,1,0,3,9,0,.250,.375,0,30,0,2007,rabejo01
FALSE,FALSE,Eric Reed,2,61,9,6,0,0,0,0,4,.098,.098,0,6,0,2007,reeder01
FALSE,FALSE,Mike Rouse,2,91,9,15,4,0,0,6,2,.165,.209,0,19,0,2007,rousemi01
FALSE,FALSE,Fernando Cortez,2,27,3,5,1,0,0,2,0,.185,.222,0,6,0,2007,cortefe01
FALSE,FALSE,Enrique Cruz,2,72,6,6,1,0,0,2,0,.083,.097,0,7,0,2007,cruzen01
FALSE,FALSE,Craig Brazell,2,38,4,10,2,0,1,3,0,.263,.395,0,15,0,2007,brazecr01
FALSE,FALSE,Joel Guzman,2,56,7,13,1,2,0,7,0,.232,.321,0,18,0,2007,guzmajo03
FALSE,FALSE,John-Ford Griffin,2,23,7,7,3,0,2,9,0,.304,.696,0,16,0,2007,griffjo01
FALSE,FALSE,Jerry Gil,2,86,3,15,2,1,0,8,2,.174,.221,0,19,0,2007,gilje01
FALSE,FALSE,J. J. Furmaniak,2,43,8,8,2,1,0,2,0,.186,.279,0,12,0,2007,furmajj01
FALSE,FALSE,Kevin Thompson,2,65,9,14,6,0,1,9,2,.215,.354,0,23,0,2007,thompke01
FALSE,FALSE,Scott Thorman,2,415,50,92,29,0,16,50,2,.222,.407,0,169,0,2007,thormsc01
FALSE,FALSE,Mike Vento,2,20,3,5,1,0,0,1,0,.250,.300,0,6,0,2006,ventomi01
FALSE,FALSE,Doug Clark,2,11,2,1,0,0,0,0,1,.091,.091,0,1,0,2006,clarkdo01
FALSE,FALSE,Bernie Castro,2,190,32,48,4,4,0,17,13,.253,.316,0,60,0,2006,castrbe01
FALSE,FALSE,John Rodriguez,2,332,46,99,18,3,7,43,2,.298,.434,0,144,0,2006,rodrijo03
FALSE,FALSE,Danny Sandoval,2,40,2,8,1,0,0,4,0,.200,.225,0,9,0,2006,sandoda01
FALSE,FALSE,Kevin Reese,2,13,2,5,0,0,0,1,1,.385,.385,0,5,0,2006,reeseke01
FALSE,FALSE,Justin Leone,2,103,15,22,5,0,6,13,1,.214,.437,0,45,0,2006,leoneju01
FALSE,FALSE,Kevin Hooper,2,8,1,1,0,0,0,0,0,.125,.125,0,1,0,2006,hoopeke01
FALSE,FALSE,Aaron Holbert,2,30,3,6,3,0,0,2,1,.200,.300,0,9,0,2005,holbeaa01
FALSE,FALSE,Dave Krynzel,2,48,6,9,1,0,0,3,0,.188,.208,0,10,0,2005,krynzda01
FALSE,FALSE,Kenny Kelly,2,14,5,4,1,0,0,2,1,.286,.357,0,5,0,2005,kellyke01
FALSE,FALSE,Dave Matranga,2,6,1,1,0,0,1,1,0,.167,.667,0,4,0,2005,matrada01
FALSE,FALSE,Scott Seabol,2,106,11,23,5,0,1,10,0,.217,.292,0,31,0,2005,seabosc01
FALSE,FALSE,Tim Olson,2,99,8,18,7,0,2,5,1,.182,.313,0,31,0,2005,olsonti01
FALSE,FALSE,Brian Dallimore,2,50,9,13,3,0,1,7,0,.260,.380,0,19,0,2005,dallibr01
FALSE,FALSE,Andy Dominique,2,13,0,2,0,0,0,1,0,.154,.154,0,2,0,2005,dominan01
FALSE,FALSE,Jason Dubois,2,210,23,49,12,1,10,29,0,.233,.443,0,93,0,2005,duboija01
FALSE,FALSE,Yamid Haad,2,29,0,2,1,0,0,1,0,.069,.103,0,3,0,2005,haadya01
FALSE,FALSE,Charles Thomas,2,282,39,73,8,4,7,32,3,.259,.390,0,110,0,2005,thomach01
FALSE,FALSE,Jamal Strong,2,22,8,5,0,1,0,2,0,.227,.318,0,7,0,2005,stronja01
FALSE,FALSE,Zach Sorensen,2,49,5,7,2,0,1,2,0,.143,.245,0,12,0,2005,sorenza01
FALSE,FALSE,Esix Snead,2,13,4,4,0,0,1,3,4,.308,.538,0,7,0,2004,sneades01
FALSE,FALSE,Earl Snyder,2,59,5,12,2,0,1,4,0,.203,.288,0,17,0,2004,snydeea01
FALSE,FALSE,Alan Zinter,2,78,7,13,4,0,3,9,0,.167,.333,0,26,0,2004,zinteal01
FALSE,FALSE,Bo Hart,2,309,46,84,13,5,4,30,3,.272,.385,0,119,0,2004,hartbo01
FALSE,FALSE,Daniel Garcia,2,194,28,44,9,1,5,23,3,.227,.361,0,70,0,2004,garcida03
FALSE,FALSE,Jeff Duncan,2,154,15,28,0,2,1,11,7,.182,.227,0,35,0,2004,duncaje01
FALSE,FALSE,Jose Flores,2,7,2,1,0,0,0,0,1,.143,.143,0,1,0,2004,florejo01
FALSE,FALSE,Ron Calloway,2,424,40,95,19,1,10,62,11,.224,.344,0,146,0,2004,calloro01
FALSE,FALSE,Juan Brito,2,194,18,42,9,0,3,13,1,.216,.309,0,60,0,2004,britoju01
FALSE,FALSE,Tony Alvarez,2,64,11,16,4,0,2,10,1,.250,.406,0,26,0,2004,alvarto01
FALSE,FALSE,Abraham Nunez,2,302,42,63,10,1,6,35,1,.209,.308,0,93,0,2004,nunezab02
FALSE,FALSE,Colin Porter,2,67,8,17,1,0,1,2,1,.254,.313,0,21,0,2004,porteco01
FALSE,FALSE,Alex Prieto,2,43,5,9,1,0,1,4,0,.209,.302,0,13,0,2004,prietal01
FALSE,FALSE,Carlos Rivera,2,110,13,24,5,0,3,11,0,.218,.345,0,38,0,2004,riverca01
FALSE,FALSE,Rene Reyes,2,177,18,39,9,1,2,8,2,.220,.316,0,56,0,2004,reyesre01
FALSE,FALSE,Cody McKay,2,77,7,19,2,0,0,8,0,.247,.273,0,21,0,2004,mckayco01
FALSE,FALSE,Luis Lopez,2,145,10,33,4,0,3,10,0,.228,.317,0,46,0,2004,lopezlu03
FALSE,FALSE,David Kelton,2,22,2,3,2,0,0,1,0,.136,.227,0,5,0,2004,keltoda01
FALSE,FALSE,Tim Hummel,2,194,19,43,9,0,3,17,1,.222,.314,0,61,0,2004,hummeti01
FALSE,FALSE,Trey Lunsford,2,4,0,2,1,0,0,1,0,.500,.750,0,3,0,2003,lunsftr01
FALSE,FALSE,Julius Matos,2,242,26,59,4,0,4,26,2,.244,.310,0,75,0,2003,matosju01
FALSE,FALSE,Donaldo Mendez,2,202,21,37,8,1,3,14,2,.183,.277,0,56,0,2003,mendedo01
FALSE,FALSE,Todd Sears,2,85,11,22,5,0,2,11,0,.259,.388,0,33,0,2003,searsto01
FALSE,FALSE,Angel Santos,2,92,11,19,4,1,3,7,1,.207,.370,0,34,0,2003,santoan01
FALSE,FALSE,Wilkin Ruan,2,52,4,12,3,1,0,5,1,.231,.327,0,17,0,2003,ruanwi01
FALSE,FALSE,Jarrod Patterson,2,63,9,15,1,1,2,4,0,.238,.381,0,24,0,2003,patteja01
FALSE,FALSE,Luke Allen,2,9,2,1,1,0,0,0,0,.111,.222,0,2,0,2003,allenlu01
FALSE,FALSE,Larry Barnes,2,78,4,12,2,0,1,4,0,.154,.218,0,17,0,2003,barnela01
FALSE,FALSE,Drew Henson,2,9,3,1,0,0,0,0,0,.111,.111,0,1,0,2003,hensodr01
FALSE,FALSE,Barry Wesson,2,31,3,6,0,1,1,4,1,.194,.355,0,11,0,2003,wessoba01
FALSE,FALSE,Luis Ugueto,2,28,23,6,0,0,1,2,10,.214,.321,0,9,0,2003,uguetlu01
FALSE,FALSE,Steve Torrealba,2,19,1,2,0,0,0,1,0,.105,.105,0,2,0,2002,torrest01
FALSE,FALSE,Mario Encarnacion,2,69,3,14,1,0,0,3,2,.203,.217,0,15,0,2002,encarma01
FALSE,FALSE,Kory DeHaan,2,114,20,22,7,0,2,13,4,.193,.307,0,35,0,2002,dehaako01
FALSE,FALSE,Mike Coolbaugh,2,82,10,15,6,0,2,7,0,.183,.329,0,27,0,2002,coolbmi01
FALSE,FALSE,Chan Perry,2,25,1,2,0,0,0,3,0,.080,.080,0,2,0,2002,perrych01
FALSE,FALSE,Donzell McDonald,2,25,3,5,2,0,0,1,1,.200,.280,0,7,0,2002,mcdondo01
FALSE,FALSE,Marty Malloy,2,53,4,8,1,0,1,2,0,.151,.226,0,12,0,2002,malloma01
FALSE,FALSE,Keith McDonald,2,9,3,3,0,0,3,5,0,.333,1.333,0,12,0,2001,mcdonke01
FALSE,FALSE,Santiago Perez,2,133,21,25,3,0,0,6,9,.188,.211,0,28,0,2001,perezsa01
FALSE,FALSE,Elvis Pena,2,49,6,12,3,0,0,7,3,.245,.306,0,15,0,2001,penael01
FALSE,FALSE,Luis Saturria,2,10,1,1,1,0,0,1,1,.100,.200,0,2,0,2001,saturlu01
FALSE,FALSE,D. T. Cromer,2,104,14,32,7,0,7,20,0,.308,.577,0,60,0,2001,cromedt01
FALSE,FALSE,John Barnes,2,58,6,14,4,0,0,2,0,.241,.310,0,18,0,2001,barnejo01
FALSE,FALSE,Jose Fernandez,2,49,1,7,3,0,0,1,0,.143,.204,0,10,0,2001,fernajo01
FALSE,FALSE,P. J. Forbes,2,17,1,3,0,0,0,3,0,.176,.176,0,3,0,2001,forbepj01
FALSE,FALSE,Alex Hernandez,2,71,4,13,3,0,1,5,1,.183,.268,0,19,0,2001,hernaal01
FALSE,FALSE,Mike Gulan,2,15,3,0,0,0,0,1,0,.000,.000,0,0,0,2001,gulanmi01
FALSE,FALSE,Juan Sosa,2,10,3,2,0,0,0,0,0,.200,.200,0,2,0,2001,sosaju01
FALSE,FALSE,Julio Zuleta,2,174,24,43,11,0,9,36,0,.247,.466,0,81,0,2001,zuletju01
FALSE,FALSE,Wilton Veras,2,282,35,74,12,2,2,27,0,.262,.340,0,96,0,2000,veraswi01
FALSE,FALSE,Carlos Hernandez,2,15,4,2,0,0,0,1,3,.133,.133,0,2,0,2000,hernaca02
FALSE,FALSE,Justin Baughman,2,218,28,55,11,1,1,20,13,.252,.326,0,71,0,2000,baughju01
FALSE,FALSE,Trace Coquillette,2,108,8,25,7,0,1,12,1,.231,.324,0,35,0,2000,coquitr01
FALSE,FALSE,Chris Clapinski,2,105,18,28,5,3,1,9,1,.267,.400,0,42,0,2000,clapich01
FALSE,FALSE,Chris Sexton,2,159,18,35,4,1,1,17,8,.220,.277,0,44,0,2000,sextoch01
FALSE,FALSE,Carlos Mendoza,2,22,6,4,0,0,0,1,0,.182,.182,0,4,0,2000,mendoca01
FALSE,FALSE,Mike Metcalfe,2,13,0,1,0,0,0,0,2,.077,.077,0,1,0,2000,metcami01
FALSE,FALSE,Cole Liniak,2,32,3,7,2,0,0,2,0,.219,.281,0,9,0,2000,liniaco01
FALSE,FALSE,Bobby Hughes,2,319,38,76,9,2,12,37,1,.238,.392,0,125,0,1999,hughebo01
FALSE,FALSE,Chance Sanford,2,36,4,6,1,1,0,5,0,.167,.250,0,9,0,1999,sanfoch01
FALSE,FALSE,Willis Otanez,2,212,28,50,11,0,7,24,0,.236,.387,0,82,0,1999,otanewi01
FALSE,FALSE,Shane Monahan,2,226,20,53,8,1,4,28,1,.235,.332,0,75,0,1999,monahsh01
FALSE,FALSE,Brent Cookson,2,40,2,6,1,0,0,5,1,.150,.175,0,7,0,1999,cooksbr01
FALSE,FALSE,Guillermo Garcia,2,40,3,8,2,0,2,4,0,.200,.400,0,16,0,1999,garcigu01
FALSE,FALSE,Derrick Gibson,2,49,6,14,2,0,2,8,0,.286,.449,0,22,0,1999,gibsode01
FALSE,FALSE,Edwin Diaz,2,12,2,2,2,0,0,1,0,.167,.333,0,4,0,1999,diazed03
FALSE,FALSE,David Doster,2,202,23,47,10,0,4,18,1,.233,.342,0,69,0,1999,dosteda01
FALSE,FALSE,Frank Bolick,2,258,28,52,15,0,5,26,1,.202,.318,0,82,0,1998,bolicfr01
FALSE,FALSE,Steve Bieser,2,80,18,20,4,0,0,5,2,.250,.300,0,24,0,1998,biesest01
FALSE,FALSE,Kevin Polcovich,2,457,55,107,28,1,4,35,6,.234,.326,0,149,0,1998,polcoke01
FALSE,FALSE,Jon Zuber,2,136,13,34,7,1,3,16,1,.250,.382,0,52,0,1998,zuberjo01
FALSE,FALSE,Rod Myers,2,164,23,44,14,0,3,20,7,.268,.409,0,67,0,1997,myersro02
FALSE,FALSE,Jose Malave,2,106,12,24,3,0,4,17,0,.226,.368,0,39,0,1997,malavjo01
FALSE,FALSE,Tilson Brito,2,252,27,60,12,1,3,21,2,.238,.329,0,83,0,1997,britoti01
FALSE,FALSE,Tony Barron,2,190,22,54,12,1,4,24,0,.284,.421,0,80,0,1997,barroto01
FALSE,FALSE,Todd Dunn,2,128,19,30,6,0,3,10,3,.234,.352,0,45,0,1997,dunnto01
FALSE,FALSE,Cesar Devarez,2,22,3,2,0,1,0,0,0,.091,.182,0,4,0,1996,devarce01
FALSE,FALSE,Steve Gibralter,2,5,0,1,0,0,0,0,0,.200,.200,0,1,0,1996,gibrast01
FALSE,FALSE,Jose Herrera,2,390,53,103,16,3,6,32,9,.264,.367,0,143,0,1996,herrejo02
FALSE,FALSE,Dave Hajek,2,12,3,3,1,0,0,0,1,.250,.333,0,4,0,1996,hajekda01
FALSE,FALSE,Allen Battle,2,248,33,57,8,0,1,7,13,.230,.274,0,68,0,1996,battlal01
FALSE,FALSE,Jorge Brito,2,65,6,12,3,0,0,7,1,.185,.231,0,15,0,1996,britojo01
FALSE,FALSE,Jerry Brooks,2,14,4,4,1,1,1,4,0,.286,.714,0,10,0,1996,brookje01
FALSE,FALSE,Terry Bradshaw,2,65,10,17,2,1,0,5,1,.262,.323,0,21,0,1996,bradste01
FALSE,FALSE,Mike Busch,2,100,11,22,4,0,7,23,0,.220,.470,0,47,0,1996,buschmi01
FALSE,FALSE,Oreste Marrero,2,89,12,20,6,1,1,5,1,.225,.348,0,31,0,1996,marreor01
FALSE,FALSE,Dwayne Hosey,2,146,33,40,10,3,4,10,12,.274,.466,0,68,0,1996,hoseydw01
FALSE,FALSE,Les Norman,2,89,15,15,0,1,0,4,1,.169,.191,0,17,0,1996,normale01
FALSE,FALSE,Shannon Penn,2,23,0,4,0,0,0,1,0,.174,.174,0,4,0,1996,pennsh01
FALSE,FALSE,Gene Schall,2,131,9,33,7,1,2,15,0,.252,.366,0,48,0,1996,schalge01
FALSE,FALSE,Todd Steverson,2,43,11,11,0,0,2,6,2,.256,.395,0,17,0,1996,steveto01
FALSE,FALSE,Eddie Pye,2,18,2,1,0,0,0,0,0,.056,.056,0,1,0,1995,pyeed01
FALSE,FALSE,Steve Pegues,2,207,19,55,10,0,6,18,2,.266,.401,0,83,0,1995,peguest01
FALSE,FALSE,Jose Oliva,2,242,24,43,10,0,13,31,0,.178,.380,0,92,0,1995,olivajo01
FALSE,FALSE,Jose Mota,2,38,4,8,0,0,0,2,0,.211,.211,0,8,0,1995,motajo01
FALSE,FALSE,Riccardo Ingram,2,31,3,6,0,0,0,3,0,.194,.194,0,6,0,1995,ingrari01
FALSE,FALSE,Joe Kmak,2,163,16,37,8,0,1,13,6,.227,.294,0,48,0,1995,kmakjo01
FALSE,FALSE,Ray McDavid,2,45,4,10,1,0,0,2,2,.222,.244,0,11,0,1995,mcdavra01
FALSE,FALSE,Russ McGinnis,2,38,3,8,4,0,0,4,0,.211,.316,0,12,0,1995,mcginru01
FALSE,FALSE,Ramon Caraballo,2,99,10,20,4,1,2,3,3,.202,.323,0,32,0,1995,carabra01
FALSE,FALSE,Ray Giannelli,2,35,2,5,1,0,0,0,1,.143,.171,0,6,0,1995,giannra01
FALSE,FALSE,Jeff Grotewold,2,101,11,23,3,0,4,11,0,.228,.376,0,38,0,1995,groteje02
FALSE,FALSE,Steve Dunn,2,41,2,8,5,0,0,4,0,.195,.317,0,13,0,1995,dunnst02
FALSE,FALSE,Kevin Flora,2,84,14,17,3,0,2,7,2,.202,.310,0,26,0,1995,florake01
FALSE,FALSE,Greg Blosser,2,39,3,3,1,0,0,2,1,.077,.103,0,4,0,1994,blossgr01
FALSE,FALSE,Erik Johnson,2,18,1,4,2,0,0,0,0,.222,.333,0,6,0,1994,johnser03
FALSE,FALSE,Dave Staton,2,108,13,23,5,0,9,15,0,.213,.509,0,55,0,1994,statoda01
FALSE,FALSE,Brian Turang,2,252,31,56,16,2,1,15,9,.222,.313,0,79,0,1994,turanbr01
FALSE,FALSE,Eddie Zambrano,2,133,18,35,7,0,6,20,2,.263,.451,0,60,0,1994,zambred01
FALSE,FALSE,Ty Van Burkleo,2,38,2,5,3,0,1,1,1,.132,.289,0,11,0,1994,vanbuty01
FALSE,FALSE,Guillermo Velasquez,2,166,8,37,2,0,4,25,0,.223,.307,0,51,0,1993,velasgu01
FALSE,FALSE,Dan Walters,2,273,20,64,14,1,5,32,1,.234,.348,0,95,0,1993,walteda01
FALSE,FALSE,William Suero,2,30,4,7,1,0,0,0,1,.233,.267,0,8,0,1993,suerowi01
FALSE,FALSE,Tommy Shields,2,34,4,6,1,0,0,1,0,.176,.206,0,7,0,1993,shielto01
FALSE,FALSE,Steve Hosey,2,58,6,15,2,0,1,7,1,.259,.345,0,20,0,1993,hoseyst01
FALSE,FALSE,Wayne Housie,2,24,4,5,2,0,0,1,1,.208,.292,0,7,0,1993,housiwa01
FALSE,FALSE,Ced Landrum,2,105,30,25,3,1,0,7,27,.238,.286,0,30,0,1993,landrce01
FALSE,FALSE,Joe Millette,2,88,8,18,0,0,0,4,1,.205,.205,0,18,0,1993,millejo05
FALSE,FALSE,Jim McNamara,2,81,6,17,1,0,1,10,0,.210,.259,0,21,0,1993,mcnamji01
FALSE,FALSE,Domingo Martinez,2,22,4,9,0,0,2,6,0,.409,.682,0,15,0,1993,martido02
FALSE,FALSE,Doug Lindsey,2,6,0,1,0,0,0,0,0,.167,.167,0,1,0,1993,lindsdo01
FALSE,FALSE,J. T. Bruett,2,96,9,24,6,0,0,3,6,.250,.313,0,30,0,1993,bruetjt01
FALSE,FALSE,Tim Costo,2,134,16,30,7,0,3,14,0,.224,.343,0,46,0,1993,costoti01
FALSE,FALSE,Craig Colbert,2,163,12,35,7,2,2,21,1,.215,.319,0,52,0,1993,colbecr01
FALSE,FALSE,Drew Denson,2,41,1,10,1,0,0,5,1,.244,.268,0,11,0,1993,densodr01
FALSE,FALSE,Cesar Hernandez,2,75,9,16,4,0,0,5,4,.213,.267,0,20,0,1993,hernace01
FALSE,FALSE,Doug Davis,2,13,1,1,0,0,0,0,0,.077,.077,0,1,0,1992,davisdo01
FALSE,FALSE,Chris Cron,2,25,0,2,0,0,0,0,0,.080,.080,0,2,0,1992,cronch01
FALSE,FALSE,Braulio Castillo,2,128,15,24,6,1,2,9,2,.188,.297,0,38,0,1992,castibr01
FALSE,FALSE,Rob Maurer,2,25,1,3,1,0,0,3,0,.120,.160,0,4,0,1992,maurero01
FALSE,FALSE,Jorge Pedre,2,23,2,5,1,1,0,3,0,.217,.348,0,8,0,1992,pedrejo01
FALSE,FALSE,Darren Reed,2,153,17,28,8,1,6,16,1,.183,.366,0,56,0,1992,reedda01
FALSE,FALSE,Gary Scott,2,175,16,28,5,0,3,16,0,.160,.240,0,42,0,1992,scottga01
FALSE,FALSE,Steve Springer,2,17,1,4,1,0,0,1,0,.235,.294,0,5,0,1992,sprinst01
FALSE,FALSE,Kevin Ward,2,254,25,55,12,2,5,20,3,.217,.339,0,86,0,1992,wardke01
FALSE,FALSE,Glenn Sutko,2,11,0,1,0,0,0,1,0,.091,.091,0,1,0,1991,sutkogl01
FALSE,FALSE,Joe Redfield,2,20,1,2,0,0,0,0,0,.100,.100,0,2,0,1991,redfijo01
FALSE,FALSE,Alonzo Powell,2,152,19,32,9,1,3,16,0,.211,.342,0,52,0,1991,powelal01
FALSE,FALSE,Javier Ortiz,2,160,14,44,9,2,2,15,1,.275,.394,0,63,0,1991,ortizja01
FALSE,FALSE,Luis Lopez,2,88,7,18,4,1,0,7,0,.205,.273,0,24,0,1991,lopezlu01
FALSE,FALSE,Terry Lee,2,25,1,4,1,0,0,3,0,.160,.200,0,5,0,1991,leete01
FALSE,FALSE,Mike Bell,2,75,12,15,5,1,2,6,1,.200,.373,0,28,0,1991,bellmi01
FALSE,FALSE,Billy Bates,2,48,11,6,1,0,0,2,8,.125,.146,0,7,0,1990,batesbi01
FALSE,FALSE,Kent Anderson,2,366,43,95,12,2,1,22,1,.260,.311,0,114,0,1990,anderke01
FALSE,FALSE,Steve Carter,2,21,2,3,1,0,1,3,0,.143,.333,0,7,0,1990,cartest01
FALSE,FALSE,Edgar Diaz,2,231,27,62,2,2,0,14,3,.268,.294,0,68,0,1990,diazed01
FALSE,FALSE,Kelly Mann,2,52,3,9,3,0,1,3,0,.173,.288,0,15,0,1990,mannke01
FALSE,FALSE,Paul Noce,2,181,17,42,9,2,3,14,5,.232,.354,0,64,0,1990,nocepa01
FALSE,FALSE,Matt Stark,2,28,0,5,1,0,0,3,0,.179,.214,0,6,0,1990,starkma01
FALSE,FALSE,Steve Stanicek,2,16,2,3,0,0,0,1,0,.188,.188,0,3,0,1989,stanist01
FALSE,FALSE,Van Snider,2,35,5,7,1,0,1,6,0,.200,.314,0,11,0,1989,snideva01
FALSE,FALSE,Jim Wilson,2,22,2,5,0,0,0,4,0,.227,.227,0,5,0,1989,wilsoji03
FALSE,FALSE,Vic Rodriguez,2,28,6,12,5,0,0,2,0,.429,.607,0,17,0,1989,rodrivi01
FALSE,FALSE,Bill McGuire,2,44,3,8,0,0,1,6,0,.182,.250,0,11,0,1989,mcguibi01
FALSE,FALSE,Keith Miller,2,58,4,11,4,0,0,6,0,.190,.259,0,15,0,1989,milleke02
